Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pesticidas,Precipitaciones
50.384415,3.7908201,2044.1866,2000.8972,11363.0,13.213127
51.63913,4.0308504,2057.1328,1879.7737,8043.71,15.066537
53.295227,3.8253255,1952.0585,1746.3868,11523.61,9.562314
55.38171,3.7540598,1852.7821,1610.7869,8107.45,7.159225
57.744347,3.5769143,1835.477,1486.6118,11277.41,14.129065
59.99054,3.4971833,1793.1587,1380.6227,12909.11,15.139509
62.051315,3.4259336,1760.0951,1192.354,11747.64,26.94142
62.74073,3.3692214,1728.5693,1103.032,10545.47,10.798695
24.941309,2.934291,1323.3267,2207.6543,10644.0,225.98561
25.53261,2.832818,1303.5411,1878.7689,16349.0,347.2507
26.328413,2.7336655,1286.145,1623.6385,11683.0,364.72092
27.559042,2.641018,1267.3964,1420.6313,9572.0,335.07208
29.077257,2.6458685,1249.8313,1268.4517,10324.0,300.33398
30.493816,2.6772947,1233.4415,1167.0808,8746.0,287.6221
31.89351,2.6091242,1213.7762,1038.8367,5332.0,354.08942
33.484222,2.5878778,1194.6936,978.899,6347.87,317.71347
35.212406,2.5939493,1174.7587,917.2938,7363.74,292.05215
36.958508,2.718193,1155.8103,856.3229,8379.61,259.2404
38.5202,2.7073445,1138.6404,803.28375,9395.48,236.22432
39.90106,2.5487661,1120.9175,688.17957,9007.8,210.38548
41.356884,2.49029,1111.5673,632.6634,9592.16,276.10388
42.948967,2.550678,1095.4689,584.37195,10129.47,282.98727
44.517296,2.5234962,1070.9618,547.6968,10015.31,324.2328
46.005527,2.493941,1045.3384,518.6246,7807.64,280.87274
47.5956,2.5012228,1018.3691,492.42917,8253.48,290.87946
49.396473,2.7687213,981.5761,473.21817,5922.88,285.0334
51.34142,2.8433442,945.17206,452.32108,3016.89,202.84282
53.375713,2.6010177,915.3577,432.63892,4049.54,295.44366
55.430748,2.3515182,883.77014,416.2093,4381.59,198.69025
57.682022,2.3484473,857.40344,406.87323,4713.64,296.24268
60.2127,2.5381222,838.65594,398.32242,7051.91,286.47266
62.76202,2.7014468,828.6518,397.70142,6494.24,261.21683
65.12833,2.7624893,821.63293,386.3276,6590.61,259.73563
67.176765,2.9052365,823.2593,371.45453,6686.98,296.90427
69.73677,3.07853,815.12854,347.37018,6783.35,252.54669
73.21526,3.0892067,804.08136,329.4851,6871.73,260.0369
76.74642,2.9893434,786.4295,314.84436,5744.42,294.34033
79.40385,3.033838,778.35345,304.65314,4977.43,389.24628
78.38435,2.9055057,727.49414,262.52094,5855.93,359.46164
84.640144,2.912751,716.09827,238.31381,5855.93,171.44714
24.498777,1.9909374,1003.2974,1417.6252,692.0,147.02553
24.737118,1.954232,1016.1373,1435.796,692.0,246.22728
24.838894,1.9348179,1037.1934,1408.9376,692.0,255.16931
24.543455,1.9804882,1051.5126,1372.6138,692.0,284.5512
24.109459,1.9842814,1051.2194,1347.93,692.0,276.24265
23.849655,2.0285158,1060.4746,1339.0645,816.0,177.98213
23.803751,1.9383389,1062.3242,1318.7313,616.0,281.03024
23.843557,1.9201212,1058.1416,1268.0204,848.0,250.55504
23.937181,1.8957961,1039.8828,1196.7074,755.0,177.99417
24.058348,1.9514526,1017.3012,1131.2822,508.0,133.10025
24.206957,1.9406697,996.3845,1046.313,548.0,172.28465
24.555183,1.8487245,976.6944,978.10284,837.47,187.91936
25.1559,1.8265038,960.7903,936.4677,878.68,226.87128
25.923815,1.8818992,957.30475,937.2034,853.65,209.70488
26.730547,1.8304652,939.70416,887.81934,828.62,208.4516
27.400387,1.7666076,923.4024,851.94604,873.01,181.86021
28.234121,1.7455535,906.74615,803.7298,824.14,274.1481
29.694485,1.9407791,901.46814,761.06537,1062.61,155.77419
31.159782,2.0228512,891.71765,695.6575,956.52,131.99036
32.087532,1.9052616,872.6375,638.7578,850.42,156.56061
32.96981,1.7347038,849.4257,599.22955,744.33,152.80746
34.00584,1.6809523,825.7177,553.4151,638.24,180.41129
35.03538,1.6819687,802.19946,493.28925,532.15,189.85913
36.05655,1.6887443,778.6035,455.25775,426.05,259.3305
37.221035,1.6267687,759.0523,445.68558,396.0,232.79182
38.608772,1.6304716,744.4011,408.66443,196.75,255.69519
40.219246,1.6897213,727.28094,381.2882,151.46,203.69125
42.068542,1.7273264,712.9002,358.63812,214.79,144.37646
43.887665,1.6941981,723.15326,334.73392,283.99,365.2817
45.352306,1.7958766,742.90356,346.23526,297.35,307.506
45.376778,2.0067203,797.18445,295.00427,310.71,230.37848
45.81411,1.9798177,782.5429,277.29852,324.08,92.53169
17.615454,3.2562728,796.4446,57.27248,734.0,80.988174
17.189714,3.2076008,787.9052,56.383293,926.0,117.803925
16.894602,3.164344,777.9153,54.91747,1365.0,94.45668
16.732004,3.367159,799.08154,53.445454,786.0,76.17596
16.713345,3.3022158,800.7129,51.97742,773.5,117.46933
16.845585,3.2488043,808.167,50.3549,761.0,58.48645
17.146202,3.10285,811.542,48.85939,910.0,88.95466
17.55331,3.066719,799.96716,47.0672,875.0,103.57854
18.036566,2.9707801,787.9523,46.087265,845.0,68.86206
18.557137,2.9789958,774.8355,44.66133,525.0,37.267456
19.04207,2.8524532,773.02905,43.42065,553.0,66.12256
19.559565,3.0275207,774.24274,42.188267,1527.54,66.96067
20.119305,3.0109255,758.7445,40.774323,1567.91,102.4859
20.72905,3.083953,718.02325,39.675816,1320.91,96.823845
21.358904,2.88766,710.16583,39.147667,737.06,65.19183
21.91826,2.8046305,714.621,38.478546,1736.49,61.021492
22.159256,2.6652923,699.4011,37.888958,1142.43,69.09096
22.151295,2.5989513,640.45746,37.50246,1351.11,62.603123
22.660383,2.5218742,597.9865,36.92584,1265.7,55.060787
23.654646,2.4056401,575.396,36.011806,1089.5,44.046223
24.588888,2.2138832,559.0,35.20518,932.8,81.16173
25.591667,2.1640444,547.62195,35.11476,1111.9,62.114357
26.816572,2.121117,532.7358,35.290287,708.0,69.491066
28.015684,2.0134275,514.15344,34.902016,1010.0,88.399
28.876268,1.8836075,495.4433,34.9984,719.0,82.33858
29.70228,1.7524191,469.46988,31.51384,666.0,106.984314
30.748606,1.7252849,452.6895,31.524052,1028.0,88.25475
31.816204,1.6991086,434.53702,31.334162,1291.4,51.21682
32.962883,1.5650858,414.89212,30.486006,675.0,119.847946
34.277958,1.5392069,407.70917,30.682228,662.0,98.64566
35.558727,1.5463094,409.90103,29.933804,462.25,105.07836
37.32159,1.5307152,406.78122,30.261837,401.34,48.27209
20.764545,0.982666,511.2661,4.9273953,196.66,53.776867
22.316364,0.91066074,446.54865,2.601933,278.54,157.2255
23.529526,0.83966,399.36148,2.731606,338.59,117.97517
24.93473,0.91569114,420.33124,2.344908,499.93,140.33514
26.260128,0.91904557,442.46735,2.8534927,826.28,120.02258
27.520088,0.8637931,475.20905,1.5158552,1117.29,149.04361
29.201244,0.82543784,440.1179,0.9762349,1209.28,252.34354
29.852226,0.89014494,498.2757,1.0221788,1029.17,263.48718
29.811693,1.0874295,450.25455,1.6918253,929.84,116.115364
29.861317,1.0669658,495.8173,2.3466017,778.47,187.20827
30.287151,1.0647498,487.44647,2.6808572,689.76,126.39221
31.3317,0.7415622,420.68448,2.159748,813.0,108.37792
32.138046,0.7596014,453.07916,2.4400852,1115.14,111.04065
33.147655,0.762246,426.22925,2.5902708,1272.67,108.074905
33.831726,0.8232099,429.69547,2.57767,1201.17,180.6073
34.148365,0.8946248,428.3792,2.6021168,1137.37,172.28658
34.820293,0.9362939,419.67462,2.496768,1276.41,100.12017
34.929092,1.0058373,391.25128,2.7562432,1358.89,110.51201
35.122536,1.1203594,423.54324,3.1616027,1305.44,49.80356
35.13431,0.9352739,372.32483,2.6780791,1126.94,125.076805
35.443188,0.7694148,329.12692,2.1579354,1222.75,34.103065
36.71142,0.6828157,301.37537,2.233947,1536.94,84.569275
37.62954,0.6945522,301.70364,2.4576437,1969.43,138.03119
38.778908,0.65310174,284.44397,2.4704819,2262.97,167.87567
39.64884,0.630626,265.11255,2.504809,2384.53,123.46661
40.4509,0.6268553,263.95782,2.4930272,2034.18,122.245155
42.360916,0.5511459,238.22917,2.451716,1449.71,60.314743
43.971214,0.5438215,234.4457,2.2118208,1030.47,61.29449
45.856174,0.4977989,224.26546,2.1955385,1110.0,265.06284
46.861866,0.51641196,227.39917,2.2339232,1341.3,135.72575
46.8741,0.556859,243.75368,2.1758108,1493.35,130.48434
50.001633,0.52327454,219.15132,2.1613564,1410.99,51.37932
41.76225,4.4544806,548.0497,80.913345,1221.0,404.60974
43.11637,4.2331395,525.3196,77.22861,1221.0,659.07513
44.545822,4.1387415,520.3567,73.96465,1221.0,742.82526
46.011105,4.2280564,517.2502,83.05448,1221.0,494.88013
47.535255,3.9913316,497.36206,67.54216,1221.0,814.65173
49.0727,3.797385,479.5242,64.68796,1221.0,421.31717
50.654816,3.5487127,466.90414,61.760612,1221.0,572.68066
52.318016,3.475976,457.83792,60.2492,1816.0,622.78577
54.088287,3.2636344,442.57004,59.095318,1816.0,554.3206
55.995052,3.226722,420.70493,58.590134,1816.0,357.235
58.07562,3.143466,402.00357,58.251465,1816.0,582.3719
60.504875,3.30242,380.7459,58.147484,1816.0,505.48727
63.34057,3.386826,348.70175,57.90595,1816.0,702.2889
66.45558,3.8344004,326.65717,58.01844,1816.0,813.0464
69.55471,3.6933658,312.5948,58.180927,1816.0,628.0266
72.53409,3.4801874,306.13522,58.82291,1816.0,591.4273
75.51902,3.1918051,300.10236,58.882183,1816.0,525.22064
78.351944,3.3681142,294.0452,59.568424,1816.0,574.33215
81.13961,3.7533383,287.9702,59.93987,1816.0,421.08417
84.211494,3.6956863,280.96262,60.710632,1816.0,622.9151
87.729744,3.5307488,272.95367,60.902996,1816.0,411.46616
92.07368,3.2776623,271.10672,61.707058,1816.0,626.8808
96.25426,3.1837857,264.88797,62.456173,1816.0,815.85126
96.55521,3.089011,258.83063,63.49948,1816.0,565.59863
92.523834,2.9183967,251.82245,66.41061,1816.0,442.5295
90.10247,2.8083463,242.61308,68.60576,1816.0,578.2078
92.49631,2.6960826,230.74976,69.13877,1816.0,559.6351
96.25186,2.6291168,219.91812,68.80136,1816.0,431.9928
99.3768,2.4095962,212.30226,68.21059,1816.0,659.4053
102.25442,2.3240123,208.88896,67.70857,1816.0,720.5943
102.97125,2.2632055,206.04262,65.78471,1816.0,662.64075
105.79008,2.2116387,203.3838,64.087135,1816.0,547.7774
25.219635,2.2670994,632.1619,256.38876,2612.16,27.188368
26.193256,2.2388458,622.0643,211.42113,2486.16,40.53185
27.214504,2.1855202,600.2846,171.3048,2234.11,22.10093
28.217907,2.1299837,590.5728,144.68814,2181.74,27.638178
29.132957,1.9622325,580.0233,125.06964,2129.33,28.839556
29.774136,1.7853671,569.9427,107.78391,2076.92,25.803043
30.187511,1.6322047,559.0144,88.035774,2024.51,25.44392
30.532831,1.7811552,580.0968,80.2061,1555.56,21.155415
30.814066,1.8544687,609.7713,72.93509,1107.31,19.875526
31.098482,2.1673455,624.7301,66.71891,681.57,22.64532
31.32065,2.1062336,634.75006,60.820602,693.32,23.404436
31.837961,2.1389415,658.177,57.298267,864.83,12.3773775
32.78391,2.1183097,680.4676,54.86363,1194.28,21.130163
33.94207,1.9767729,681.9936,52.43403,2388.58,21.54404
35.151955,1.9917786,664.08435,49.95651,3125.75,20.03156
36.080055,1.7851247,659.0362,48.073082,3405.81,29.919434
37.026054,1.9083744,627.1619,46.487255,2523.39,28.794386
38.317184,1.8916751,630.61316,46.22076,1987.59,22.142487
39.715576,1.8875544,636.93933,43.73456,2089.98,28.73318
41.13515,1.8644886,639.9857,40.875065,2264.6,15.106964
42.40912,2.125967,630.31744,39.208206,2312.48,13.603222
43.78855,2.4837363,632.7565,37.313168,1942.03,31.007776
45.37152,2.4876022,611.8942,35.288727,1719.23,20.577242
47.074577,2.6454403,607.3024,32.900166,1496.43,18.604298
48.86903,2.6270533,609.8489,33.47033,1273.63,18.19937
50.55952,2.634027,607.74915,34.09601,1050.82,26.914343
52.708652,2.3747318,613.1366,36.22803,842.59,12.996592
55.327065,2.290584,610.0584,36.75788,754.82,29.424967
57.977093,2.7667205,599.6707,35.12985,1052.6,24.205824
60.28852,2.8286467,587.7943,34.745483,1410.08,27.339493
58.01005,2.9002895,576.515,35.44366,1721.37,21.929268
61.396275,2.9565282,560.9275,36.338287,1721.37,10.937752
31.012848,1.3518732,913.2612,8263.256,9364.0,267.63702
31.778837,1.4757165,912.31244,7454.031,9771.14,319.18335
32.559288,1.4655918,910.73346,6867.1924,10178.29,222.83023
33.273422,1.4222362,914.61426,6334.366,10585.43,283.54703
33.92417,1.1267743,899.3866,5851.1206,10992.57,243.82286
34.491867,1.2724022,888.5993,5405.4214,11399.71,271.53183
35.027912,1.2576414,877.6989,4976.774,11806.86,492.85846
35.621014,1.3701388,874.2754,4628.818,12214.0,330.484
36.218967,1.3481103,863.93475,4297.6543,12621.14,225.94797
36.858494,1.5919255,860.1218,4000.3604,13028.29,254.49777
37.555534,1.643316,848.7404,3739.4119,13435.43,221.77394
38.62694,1.5518471,844.6462,3511.0312,13842.57,175.43399
40.19428,1.4860995,833.67706,3310.6755,14249.71,297.3333
41.996,1.5837098,835.05646,3046.2876,14656.86,328.35916
43.824688,1.7131754,835.0837,2861.1675,15064.0,250.4443
45.447712,1.7827674,835.7764,2681.399,13966.0,199.1411
47.08453,1.970379,833.6081,2487.9624,13697.0,318.56143
48.905125,2.02547,832.7716,2283.7532,13697.0,227.62141
50.887024,1.9230641,821.4161,2064.8135,13697.0,337.98514
52.987736,1.9524832,811.1602,1892.7454,13697.0,350.75427
55.10415,2.031144,802.5243,1651.6067,13697.0,425.74493
57.500046,2.2368138,795.2589,1428.8303,13697.0,322.40997
60.086697,2.4089482,786.5406,1255.9059,13697.0,266.61053
62.84373,2.6983337,780.88464,1118.2189,13697.0,257.93494
65.60758,2.7951965,775.52466,1069.0671,13697.0,352.9291
68.14103,2.7119713,769.7,969.498,13697.0,257.6818
71.06326,2.571105,763.89667,879.1872,13697.0,279.69333
74.2765,2.5618684,756.9601,796.27545,13697.0,178.38525
77.46201,2.9606273,750.89575,725.35547,13697.0,400.4447
80.08265,3.03979,738.9512,649.94336,13697.0,210.86644
79.93149,3.1294386,725.76385,586.18384,13697.0,211.57193
81.64489,3.1879318,707.6658,538.28143,13697.0,229.52098
22.588903,2.0668714,1021.1557,65.83464,42.64,49.062717
23.119463,1.9630198,1014.59534,59.203568,32.4,20.17225
23.624731,1.9199282,1009.57983,51.82764,127.2,102.81081
24.109507,1.8776284,1002.69403,46.26734,103.66,17.87837
24.587732,1.912026,1000.36145,41.952324,80.13,21.46087
25.137299,1.8919122,993.30347,37.16005,83.2,115.48249
25.7037,1.8190597,984.97546,32.81503,86.27,84.8342
26.293064,1.7840649,972.47003,28.982365,285.02,141.32932
26.897041,1.8915973,956.3331,25.830828,298.48,36.844604
27.49914,2.0825324,938.9966,23.147629,171.93,27.835245
28.180874,2.215945,916.0935,20.791172,45.39,11.595032
28.887897,1.9288434,875.06445,18.48371,66.44,7.593719
29.643751,1.7589724,847.71246,16.689991,87.49,36.01568
30.394424,1.7455741,820.9862,15.226144,108.54,35.511726
31.146318,1.6820132,787.5773,14.038232,129.6,31.664276
31.96401,1.6962368,769.4602,13.115134,150.65,31.8212
32.750256,1.6651028,753.5023,12.808966,171.7,47.99621
33.559006,2.0947876,739.2857,12.861062,192.75,79.40396
34.30379,2.3345106,738.009,13.164396,213.8,22.376637
34.862514,2.3056493,747.0228,13.613724,234.86,29.211803
35.462437,1.9911871,741.23096,13.689311,255.91,47.665916
36.085747,1.8856995,718.7199,13.994662,292.32,80.42954
36.72506,2.0603971,689.1033,14.235013,339.06,22.556774
37.3149,2.138378,667.0618,14.448312,439.4,44.123436
37.82269,2.1621351,667.9503,14.749715,409.79,25.193722
38.5053,2.4304848,687.9398,15.371915,333.48,28.078087
39.254417,2.633155,700.8388,16.050413,346.76,37.375835
40.18068,2.5393107,661.11053,16.25679,275.49,22.729715
41.118492,2.095253,594.2287,16.037748,204.22,77.457115
41.83184,2.017722,568.02814,15.821938,304.82,48.6548
40.783833,2.1302803,566.7164,14.9678,294.53,95.67327
43.012302,1.8837498,503.91364,14.173906,284.25,28.023525
27.408463,4.3891807,1383.0524,116.701,1263.43,281.17206
26.933395,4.3731246,1383.2887,108.51542,1263.43,449.2172
26.507004,4.334189,1375.8431,99.35763,1263.43,500.6294
26.20939,4.4404125,1368.6536,89.85145,1263.43,261.378
25.948278,4.2710733,1358.5757,80.13434,1263.43,475.63562
25.71704,4.055317,1348.0876,71.80384,1263.43,219.81766
25.524036,3.7551513,1341.9924,64.54858,1263.43,336.3483
25.374277,3.6858115,1332.713,58.26178,1263.43,403.41635
25.34141,3.5466278,1317.079,52.733253,1263.43,299.52124
25.33499,3.5727131,1302.1088,48.39195,1263.43,175.92204
25.344175,3.3436015,1294.4386,45.586235,1263.43,329.89536
25.400877,3.5579586,1292.196,43.814236,1263.43,263.89752
25.525787,3.6701944,1299.5697,43.133244,1263.43,420.44357
25.762072,3.9220371,1288.6803,42.3018,1238.78,381.07062
26.016857,3.7373564,1294.1008,41.31352,1237.54,308.57077
26.276628,3.5318792,1282.7144,40.834217,1243.3,296.61023
26.614204,3.5114944,1274.192,39.28973,1290.78,290.6518
27.057957,3.7132087,1256.2809,38.08673,1265.82,288.41296
27.682798,3.6832685,1224.844,35.2657,1348.14,254.23853
28.345837,3.630409,1198.0718,31.88527,1348.14,296.3094
28.98395,3.506723,1173.6152,28.68681,1348.14,242.42468
29.67004,3.5085316,1137.207,26.612204,1348.14,359.08185
30.51291,3.2156365,1053.9525,24.70191,1348.14,378.58514
31.695679,2.9281235,977.3937,22.98631,1348.14,314.45898
32.849426,2.7004328,933.03937,21.559362,1348.14,269.65195
33.845028,2.6334462,916.7939,20.68215,1348.14,352.06073
34.882454,2.4720902,874.5536,17.44806,1348.14,306.39642
36.131233,2.3941307,832.5188,16.473783,1348.14,197.19237
37.765003,2.3061442,799.09424,15.540962,1348.14,462.92697
39.089024,2.2908928,783.60077,14.806068,1348.14,382.47015
38.472065,2.233604,757.51495,13.711794,1348.14,416.9798
41.236816,2.287698,761.17065,13.204723,1348.14,239.79932
17.693811,5.039762,543.51685,1.5934782,253.25,49.347237
18.1404,4.8323865,551.90344,1.5206248,270.3,58.682003
18.649755,4.801813,553.61786,1.4463643,325.25,174.94623
19.243938,4.802629,560.29767,1.380039,322.19,62.244423
19.95529,4.1122994,486.29507,1.3287814,336.09,18.95236
20.759682,3.4319272,418.8368,1.2758629,340.69,180.48938
21.64004,3.9862134,479.52213,1.2412324,397.17,86.21852
22.380894,4.7760344,561.5045,1.2099606,453.8,151.36864
23.127354,4.944804,561.3676,1.1871859,470.35,65.294174
23.87726,5.137632,559.0601,1.170343,445.91,37.557194
24.415506,5.1599784,545.6797,1.1571149,341.65,54.38466
25.013908,4.939833,547.89667,1.1774201,318.8,9.008847
25.583263,4.9308505,546.1611,1.1931489,360.36,43.69317
26.022926,5.1126113,532.29785,1.2089055,414.99,53.717056
26.08172,4.965729,511.4956,1.2384847,525.23,48.431896
25.394768,4.6861935,492.65225,1.2955844,832.57,46.04129
24.464064,4.4409375,464.99686,1.3630544,1012.47,116.95186
23.477266,4.9545565,441.87207,1.4630321,998.23,25.962032
22.645193,4.9676924,412.78247,1.5752281,1375.35,38.231422
22.049942,4.437907,387.39468,1.565777,2558.51,68.94217
21.716583,3.6792994,355.11542,1.6627146,3184.92,22.480192
22.110662,3.2045188,315.33853,1.7486547,2539.97,59.027332
23.132328,3.1386883,283.73404,1.8323628,1290.13,35.98926
24.663143,2.912388,255.13928,1.877863,826.19,75.811806
26.408096,2.7000356,232.99289,1.9215748,824.06,51.91517
27.847702,2.4711523,207.72527,1.9395146,893.17,67.94136
28.978827,2.535465,196.84833,1.9676757,780.55,65.68796
29.848188,2.5393407,189.73393,1.9872657,871.71,101.573044
30.554867,2.38704,185.09944,2.002149,797.59,54.46913
31.069592,2.379769,178.95074,2.002805,842.69,110.7788
31.044624,2.7977154,191.3625,1.918158,945.57,38.130367
32.11952,2.8359382,186.67668,1.8190325,1152.85,10.249409
24.385864,4.44098,1086.9841,885.6407,994.0,39.46514
24.574533,4.3348317,1102.8245,805.44476,994.0,59.455048
24.856182,4.29547,1112.7117,731.0389,994.0,90.923676
25.226654,4.282168,1121.2827,662.56696,994.0,86.75443
25.65493,4.268702,1127.0186,603.4471,994.0,50.77856
26.108383,4.2838745,1132.4246,548.0517,994.0,107.57283
26.541872,4.2065744,1135.4106,493.5548,994.0,88.32751
27.070002,4.270187,1135.39,450.4758,2513.0,112.10832
27.670778,4.3782077,1130.1163,414.05673,2683.37,71.67528
28.305128,4.7059927,1123.5361,383.5371,2853.74,52.72633
28.931507,4.7682385,1109.7959,355.15567,3024.11,50.758938
29.501738,4.444833,1099.58,330.57776,3194.48,49.48413
30.148136,4.1688747,1088.9979,307.96884,3364.86,66.65195
30.785095,4.2769866,1084.856,286.17752,3535.23,56.71382
31.286627,4.0826573,1074.0038,265.10715,3705.6,69.19169
31.53625,4.0217795,1080.7106,243.5075,3875.97,67.11868
31.566082,4.0260987,1079.3916,224.28358,4046.34,70.91446
31.668917,4.5060353,1070.5537,209.25938,4216.71,39.01817
31.85111,4.5627823,1053.8505,195.24022,4416.01,50.662514
32.070057,4.1375856,1031.2854,184.13547,4615.31,49.592587
32.290997,3.8265188,1005.1371,174.6753,4814.6,39.98843
32.644024,3.7624002,970.7962,165.63947,5013.9,46.591984
33.368477,3.8539386,935.80725,157.98969,5213.2,38.5474
34.347706,3.8869686,908.759,145.7822,5412.5,76.162964
35.446354,3.8332791,883.2071,142.20055,6259.67,47.289383
36.53055,3.9325037,859.216,138.89742,7106.85,61.07683
37.71237,4.127671,840.6659,137.42235,7954.02,63.483227
39.34923,4.1809874,817.22003,135.28212,8801.19,47.946068
41.195274,3.9445379,793.1008,133.69293,9648.36,89.2644
42.957367,3.9135873,769.3975,132.27628,10495.54,67.573616
42.95928,3.9023871,749.1598,128.42079,7255.65,50.02084
46.735275,3.89739,729.7557,128.44937,7255.65,34.70227
21.616966,3.9133809,1414.8167,450.3388,845.0,158.33302
21.715347,4.007003,1460.1439,410.88986,1089.65,250.33734
21.850733,4.184258,1546.1179,369.43927,1157.61,266.3645
